TransactionID,CustomerCode,Accessories_name,Accessories_subname,Unitprice,Unit,SalesValue
P183227,0712DV000000131,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183229,0912DH000000092,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183230,0912DY000000116,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183238,0807AH000007345,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183239,0807MH000001571,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183241,0808AH000007720,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183242,1008AH000008385,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183248,1012DV000000848,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183249,1012DX000000212,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183256,1108OH000000161,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183257,0809BG000000508,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183259,1108TH000001579,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183263,0810AC000000867,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183265,1109AA000009007,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183269,0810BM000000658,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183271,1109AW000001588,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183273,0811AA000000230,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183274,1008TH000001945,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183275,1009A$000002066,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183276,1009AB000000389,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183279,1010A$000003323,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183284,1010AK000000756,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183289,1011A7000000605,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183290,0513DG000000174,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183295,0513DH000000379,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183301,0513DJ000000181,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183302,0513DJ000000220,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183303,0513DK000000008,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183306,0513DK000000084,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183307,0513DK000000108,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183308,0513DL000000131,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183310,0513DM000000087,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183312,0513DM000000217,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183313,0609AA000000677,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183314,0513DM000000380,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183315,0513DM000000427,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183318,0513DN000000068,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183319,0609AB000003663,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183320,0513DN000000073,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183323,0513DP000000303,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183328,0513DQ000000231,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183329,0513DR000000127,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183336,0610AC000002255,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183337,0513DR000000457,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183344,0612DH000000665,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183346,0612DW000000708,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183349,0708LH000001191,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183352,0709A$000002695,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183355,1212CP000000476,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183356,0709AA000006065,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183358,0709AT000001632,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183359,0710A$000003772,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183360,0710A$000004010,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183361,0710A4000000324,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183364,1212DV000000363,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183369,0710AT000001990,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183370,0711A0000001248,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183371,0513DR000000381,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183378,0513DY000000618,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183380,0513DY000000826,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183384,0513DV000000429,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183386,0513EB000000184,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183389,0513DV000000794,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183392,0513DW000000159,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183397,0513EC000000352,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183402,0513EJ000000060,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183403,0513DP000000440,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183404,0910AC000001044,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183408,0910BG000000489,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183413,0513DR000000015,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183416,0911AB000000723,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183418,0911AQ000000519,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183423,0911AY000000320,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183427,0710A$000004509,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183437,0711A6000000052,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183441,0711AA000003767,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183442,1112AB000000432,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183444,0711AG000000346,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183445,0711AI000000048,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183453,0513DV000000567,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183459,0513DV000000786,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183460,0513DW000000076,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183461,0513DW000000136,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183462,0513DW000000160,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183474,12088H000001691,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183476,0513DY000000238,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183483,0513DY000000681,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183486,0513A8000000170,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183489,0513A8000000317,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183497,0513A9000000356,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183499,0513A9000000511,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183504,0513AA000000306,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183508,0513AA000000996,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183510,0513AA000001257,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183514,1109AJ000000569,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183519,1110A$000000034,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183521,0513EN000000030,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183523,1110A0000002004,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183528,1110AS000000712,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183532,1111A6000000142,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183533,1111A8000000037,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183536,1111AK000001267,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183539,1111AW000000030,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183540,1111AW000000916,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183543,1111CU000000270,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183544,1111CZ000000524,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183550,1112AA000000056,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183551,1112AA000002487,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183552,0811AY000000410,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183561,1112CR000000255,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183562,1112DF000000539,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183566,0513CR000000255,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183574,0513CW000000236,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183580,0513EB000000079,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183592,0513CZ000000115,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183595,0513CZ000000253,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183601,0513EK000000010,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183603,0513DC000000425,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183604,0513DE000000094,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183605,0513DE000000145,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183606,0513EP000000406,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183612,0513DF000000635,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183616,0513DH000000016,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183618,0513DH000000325,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183622,0513HD000000339,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183625,0513DK000000069,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183626,0513DK000000079,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183627,0513DK000000085,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183631,0513DK000000131,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183632,0513DL000000069,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183636,0513DM000000176,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183638,0513DM000000227,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183640,0513DM000000270,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183641,0513DM000000315,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183642,0513DM000000431,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183644,0609AG000001645,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183645,0513DO000000046,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183646,0513DO000000089,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183647,0610A$000004372,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183650,0513DP000000078,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183651,0513DP000000178,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183652,0513DP000000222,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183653,0513DP000000233,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183655,0610AC000000430,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183658,0513DQ000000142,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183659,0513AA000001607,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183660,0513AA000001721,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183662,0513AA000001759,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183665,0513AA000002373,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183668,0513AA000002451,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183669,0513AA000002558,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183670,0513AA000002687,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183671,0513AA000002706,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183674,0513AA000002835,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183678,0712EB000000306,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183682,0513AA000003588,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183684,0513AA000003773,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183691,0513AA000003965,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183695,0809A0000000343,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183701,1011AI000001279,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183702,1011AT000000862,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183708,1011DB000000140,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183712,1012A6000000003,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183716,1012AB000000919,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183719,1012AI000000904,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183731,0711CL000001208,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183732,0711CX000000111,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183733,0513AG000000529,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183736,0712A5000000028,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183738,0712AG000000274,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183744,0712CL000000273,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183747,0513DC000000064,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183750,0513DC000000234,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183751,0513DC000000305,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183752,0513DE000000045,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183761,0513DF000000098,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183762,0513DF000000345,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183763,0513DF000000472,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183765,0513DG000000058,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183766,0513DG000000065,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183770,0809AN000000404,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183772,0513DV000000258,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183774,0513DV000000290,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183775,0513DV000000291,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183776,0513DV000000378,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183780,0810A7000000540,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183781,0513DV000000647,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183782,0513DW000000170,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183783,0810AA000003042,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183784,0513DW000000243,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183787,0513DW000000343,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183795,0513DX000000129,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183799,0611AG000000520,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183805,0513DY000000217,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183811,0513DY000001010,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183812,0513DZ000000098,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183815,0513DZ000000148,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183819,0513EB000000198,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183821,0513EB000000228,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183822,0513EB000000235,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183827,0513EJ000000063,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183829,0513EJ000000129,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183831,0612EB000000151,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183832,0513EK000000064,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183837,0513DG000000073,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183839,0513DG000000241,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183840,0513DH000000307,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183841,0513DH000000312,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183842,0513DH000000328,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183843,0513DH000000362,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183846,0513DI000000227,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183847,0513DI000000267,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183848,0513DI000000446,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183856,0513DK000000079,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183858,0513DM000000149,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183859,0513DM000000291,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183861,0513DN000000079,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183862,0513DN000000080,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183863,0513DN000000095,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183871,0513DV000000092,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183874,0513DV000000285,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183875,0513DV000000291,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183883,0513DW000000065,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183886,0513DW000000140,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183888,0513DW000000342,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183890,0513DX000000041,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183894,1209AA000002296,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183896,0513DX000000275,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183900,0513DY000000124,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183902,1110A$000001278,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183910,1110AP000000625,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183913,1210AC000000725,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183915,1111A$000000286,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183923,1111AL000000413,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183925,0711AA000001852,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183926,1211A0000001403,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P183933,0711AV000000284,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P183934,0711AV000000755,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P183935,0711BM000000590,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P183943,0712A6000000027,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P183946,0712AA000000001,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P183947,0712AA000001628,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P183950,0712AB000002012,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P183952,0908IH000001718,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
